order_num,order_type,cust_name,prod_number,prod_name,quantity,price,discount,order_total
1103791,Wholesale,Schuppe Inc.,BP102,Bsquare Robot Blueprint,12,8.99,1.8,106.08
1103792,Retail,Beverlee Kivelle,RK607,BYOR-4005,1,245,0,245
1103793,Wholesale,Blue Sky Kites,BP109,QuadroCopter Blueprint,7,10.99,2.2,74.73
1103794,Retail,Dori Greenshields,EB503,Building Your Own Drone,1,24.99,0,24.99
1103795,Retail,Aleda Mowbray,TV810,Understanding Automation,1,44.95,0,44.95
1103796,Retail,Lottie Ilchuk,RK605,BYOR-3000,1,214,0,214
1103797,Retail,Ebony Dicki,DS306,DX-145 Drone,3,250,0,750
1103798,Retail,Derby Heasly,EB514,Polar Robots,1,23.99,0,23.99
1103799,Wholesale,Romaguera LLC,TV810,Understanding Automation,78,44.95,8.99,3497.11
1103800,Retail,Joan Morissette,EB513,Photograph Drones,1,14.99,0,14.99
1103801,Wholesale,Torphy Invisionaries,BP107,Ladybug Robot Blueprint,11,12,2.4,129.6
1103802,Wholesale,Labadie Inc.,EB502,Building Your First Robot,10,24.95,4.99,244.51
1103803,Wholesale,Waters Co.,TV803,Cloud Computing,13,29.99,6,383.87
1103804,Wholesale,Streich LLC,RS707,RXW-9807 Robot,33,599,119.8,19647.2
1103805,Wholesale,Herzog Group,EB502,Building Your First Robot,5,24.95,4.99,119.76
1103806,Retail,Laurel Lillyman,BP105,Creature Robot Arms Blueprint,1,12,0,12
1103807,Wholesale,Johnson LLC,BP102,Bsquare Robot Blueprint,7,8.99,1.8,61.13
1103808,Retail,Keith Perfect,TV809,Understanding 3D Printing,1,42.99,0,42.99
1103809,Retail,Peter Tremblay,TV807,Open Source Code,1,32.95,0,32.95
1103810,Wholesale,Labadie Inc.,RK603,BYOR-1500,7,189,37.8,1285.2
1103811,Wholesale,Oberbrunner Inc.,EB512,Multi Rotor Drones,7,24.95,4.99,169.66
1103812,Wholesale,Price Inc.,EB503,Building Your Own Drone,11,24.99,5,269.89
1103813,Retail,Abby Ross,EB506,Delta Robots,1,16.99,0,16.99
1103814,Wholesale,Mountain Run LLC,RK606,BYOR-3535,6,225,45,1305
1103815,Wholesale,Johnson LLC,RS706,RWW-75 Robot,6,883,176.6,5121.4
1103816,Retail,Gray Lebsack,EB521,Understanding Artificial Intelligence,1,19.5,0,19.5
1103817,Wholesale,Gerhold Group,RS704,RLK-9920 Robot,10,699,139.8,6850.2
1103818,Wholesale,Stracke International,EB514,Polar Robots,13,23.99,4.8,307.07
1103819,Wholesale,Thiel Group,EB508,Fixed Wing Drones,13,15.5,3.1,198.4
1103820,Retail,Thorin Olliver,BP106,Hexacopter Drone Blueprint,1,8.99,0,8.99
1103821,Retail,Jacenta Cisec,TV801,Aerial Security,1,36.99,0,36.99
1103822,Wholesale,Bradtke Inc.,DS303,DTD-7000 Drone,3,450,90,1260
1103823,Retail,Anna-maria Aldersey,BP104,Cat Robot Blueprint,1,4.99,0,4.99
1103824,Wholesale,Wintheiser Inc.,DK208,BYOD-500,13,167,33.4,2137.6
1103825,Wholesale,Quigley Inc.,RS707,RXW-9807 Robot,9,599,119.8,5271.2
1103826,Retail,Thane Murch,RK605,BYOR-3000,2,214,0,428
1103827,Wholesale,Beahan Inc.,DK204,BYOD-300,7,89,17.8,605.2
1103828,Retail,Tomasina Tranfield,DS305,DTI-84 Drone,1,455,0,455
1103829,Wholesale,Funk and Sons,RK606,BYOR-3535,10,225,45,2205
1103830,Retail,Rance Nurdin,BP104,Cat Robot Blueprint,1,4.99,0,4.99
1103831,Wholesale,Ferry Group,TV806,Mapping with Drones,4,49,9.8,186.2
1103832,Retail,Georges Charity,DK203,BYOD-220,1,69,0,69
1103833,Retail,Larissa Cummerata,RS702,MICR-23K Robot,1,899,0,899
1103834,Retail,Janis Kubin,EB508,Fixed Wing Drones,1,15.5,0,15.5
1103835,Wholesale,Stroman Inc.,DS307,MICR-564K Drone,11,499,99.8,5389.2
1103836,Retail,Elsey Muggeridge,RS707,RXW-9807 Robot,1,599,0,599
1103837,Wholesale,Denesik Games,DK202,BYOD-200,6,58.95,11.79,341.91
1103838,Retail,Emmanuel Alsford,TV809,Understanding 3D Printing,1,42.99,0,42.99
1103839,Wholesale,King Inc.,DS306,DX-145 Drone,7,250,50,1700
1103840,Wholesale,Lockman Group,EB514,Polar Robots,6,23.99,4.8,139.14
1103841,Wholesale,Trantow Technologies,TV809,Understanding 3D Printing,11,42.99,8.6,464.29
1103842,Wholesale,D'Amore LLC,EB517,SCARA Robots,8,19.5,3.9,152.1
1103843,Retail,Ellen Mattack,BP107,Ladybug Robot Blueprint,1,12,0,12
1103844,Wholesale,Casper-Brown,DK203,BYOD-220,10,69,13.8,676.2
1103845,Retail,Ondrea Jado,DK208,BYOD-500,1,167,0,167
1103846,Retail,Smithia Reilly,RS702,MICR-23K Robot,2,899,0,1798
1103847,Wholesale,Collier and Sons,EB503,Building Your Own Drone,12,24.99,5,294.88
1103848,Wholesale,Rippin Industries,RK606,BYOR-3535,8,225,45,1755
1103849,Retail,Nate Gibbieson,TV802,AI for Educators,1,49.95,0,49.95
1103850,Wholesale,Abernathy LLC,RS707,RXW-9807 Robot,10,599,119.8,5870.2
1103851,Retail,Jacob Maggio,TV813,Virtual Reality Basics,1,29.99,0,29.99
1103852,Retail,Spencer Educators,BP106,Hexacopter Drone Blueprint,1,8.99,0,8.99
1103853,Wholesale,Erdman LLC,TV810,Understanding Automation,5,44.95,8.99,215.76
1103854,Wholesale,Parker Group,DK201,BYOD-100,9,54,10.8,475.2
1103855,Retail,Nerte Knevit,DS306,DX-145 Drone,1,250,0,250
1103856,Wholesale,Mills Inc.,EB509,GPS Drones,6,19.99,4,115.94
1103857,Wholesale,Ferry Group,RK605,BYOR-3000,6,214,42.8,1241.2
1103858,Wholesale,Hackett LLC,TV805,Industrial 3D Printing,10,49,9.8,480.2
1103859,Wholesale,WPS Technologies,DS301,DA-SA702 Drone,3,399,79.8,1117.2
1103860,Retail,Hirsch Nester,TV808,Robotic Essentials,1,34.99,0,34.99
1103861,Retail,Luigi Gange,BP101,All Eyes Drone Blueprint,1,9.99,0,9.99
1103862,Wholesale,Stiedemann Securities,EB509,GPS Drones,8,19.99,4,155.92
1103863,Wholesale,Johnson LLC,EB502,Building Your First Robot,103,24.95,4.99,2564.86
1103864,Retail,Finley Evers,EB502,Building Your First Robot,1,24.95,0,24.95
1103865,Retail,Carmelita Bredee,DK203,BYOD-220,1,69,0,69
1103866,Retail,Robin Hincks,RK603,BYOR-1500,2,189,0,378
1103867,Wholesale,Predovic LLC,RK606,BYOR-3535,13,222,44.4,2841.6
1103868,Retail,Gloriana Ashleigh,EB501,Articulated Robots,1,23.99,0,23.99
1103869,Wholesale,Pacocha Inc.,RK603,BYOR-1500,27,189,37.8,5065.2
1103870,Wholesale,The Orn Company,BP106,Hexacopter Drone Blueprint,76,8.99,1.8,681.44
1103871,Wholesale,Zoo Technologies,RK602,BYOR-1000,101,189,37.8,19051.2
1103872,Retail,Willie Waples,BP106,Hexacopter Drone Blueprint,1,8.99,0,8.99
1103873,Wholesale,Collier and Sons,TV813,Virtual Reality Basics,5,29.99,6,143.95
1103874,Wholesale,Blue Sky Kites,EB502,Building Your First Robot,5,24.95,4.99,119.76
1103875,Wholesale,Volkman LLC,DS305,DTI-84 Drone,10,455,91,4459
1103876,Retail,Roldan Haggett,BP104,Cat Robot Blueprint,1,4.99,0,4.99
1103877,Retail,Lana Keeling-Hamill,DK206,BYOD-400,1,119,0,119
1103878,Retail,Roarke Grote,TV805,Industrial 3D Printing,1,49,0,49
1103879,Wholesale,Kiehn LLC,EB504,Cartesian Robots,4,12.99,2.6,49.36
1103880,Wholesale,Schamberger Inc.,RS707,RXW-9807 Robot,10,599,119.8,5870.2
1103881,Retail,Rubi Aubury,TV813,Virtual Reality Basics,1,29.99,0,29.99
1103882,Wholesale,Kuvalis Group,BP110,Sleepy Eye Blueprint,8,11.99,2.4,93.52
1103883,Retail,Nicholle Lackney,DS306,DX-145 Drone,1,250,0,250
1103884,Wholesale,Hickle LLC,EB506,Delta Robots,9,16.99,3.4,149.51
1103885,Wholesale,Dare LLC,DS306,DX-145 Drone,11,250,50,2700
1103886,Retail,Connelly LLC,EB511,Helicopter Drones,40,20.95,0,838
1103887,Wholesale,Marvin Inc.,RS707,RXW-9807 Robot,6,599,119.8,3474.2
1103888,Wholesale,Langosh Inc.,BP102,Bsquare Robot Blueprint,10,8.99,1.8,88.1
1103889,Retail,Selie Nott,DS306,DX-145 Drone,1,250,0,250
1103890,Retail,Kim Armstrong,TV803,Cloud Computing,1,29.99,0,29.99
1103891,Retail,Yasmeen McOwan,BP106,Hexacopter Drone Blueprint,1,8.99,0,8.99
1103892,Wholesale,Dare LLC,RS706,RWW-75 Robot,25,883,176.6,21898.4
1103893,Wholesale,Ruecker LLC,BP110,Sleepy Eye Blueprint,8,11.99,2.4,93.52
1103894,Retail,Blakelee Coventon,DK204,BYOD-300,2,89,0,178
1103895,Wholesale,Murazik Inc.,EB521,Understanding Artificial Intelligence,6,19.5,3.9,113.1
1103896,Retail,Teena Judkins,EB521,Understanding Artificial Intelligence,1,19.5,0,19.5
1103897,Retail,Miguelita Vineall,BP104,Cat Robot Blueprint,1,4.99,0,4.99
1103898,Wholesale,Beier Inc.,RS702,MICR-23K Robot,25,899,179.8,22295.2
1103899,Retail,Kris Lemke,BP107,Ladybug Robot Blueprint,1,12,0,12
1103900,Wholesale,Luettgen Security,BP108,Panda Robot Blueprint,11,7.99,1.6,86.29
1103901,Wholesale,Kutch Inc.,BP104,Cat Robot Blueprint,7,4.99,1,33.93
1103902,Retail,Tomkin Gosson,EB503,Building Your Own Drone,1,24.99,0,24.99
1103903,Retail,Flss Buggs,RS704,RLK-9920 Robot,1,699,0,699
1103904,Retail,Catie Issac,TV807,Open Source Code,1,32.95,0,32.95
1103905,Wholesale,Rosenbaum LLC,EB507,Drone Building Essentials,6,13.99,2.8,81.14
1103906,Retail,Tudor Dryburgh,BP105,Creature Robot Arms Blueprint,1,12,0,12
1103907,Retail,Juditha Preshaw,RS702,MICR-23K Robot,1,899,0,899
1103908,Retail,Bobby Bachura,BP102,Bsquare Robot Blueprint,1,8.99,0,8.99
1103909,Retail,Karlotta Gillbanks,DS307,MICR-564K Drone,1,499,0,499
1103910,Wholesale,Cassin Inc.,EB521,Understanding Artificial Intelligence,4,19.5,3.9,74.1
1103911,Retail,Cirstoforo Kamien,DK204,BYOD-300,1,89,0,89
1103912,Retail,Delmar Feaver,TV806,Mapping with Drones,1,49,0,49
1103913,Wholesale,Schamberger Inc.,TV801,Aerial Security,6,36.99,7.4,214.54
1103914,Retail,North Verdie,TV805,Industrial 3D Printing,1,49,0,49
1103915,Wholesale,Hickle LLC,RK602,BYOR-1000,8,189,37.8,1474.2
1103916,Wholesale,Franecki Corporation,DK202,BYOD-200,55,58.95,11.79,3230.46
1103917,Retail,Amil Leonards,DK209,BYOD-550,1,179,0,179
1103918,Wholesale,Smith Technologies,RK603,BYOR-1500,12,189,37.8,2230.2
1103919,Retail,Stanton LLC,DK203,BYOD-220,13,69,0,897
1103920,Wholesale,Schmidt Group,BP107,Ladybug Robot Blueprint,6,12,2.4,69.6
1103921,Retail,Charles Miners,EB518,Single Rotor Drones,1,14.99,0,14.99
1103922,Retail,Ferne Inskipp,BP104,Cat Robot Blueprint,1,4.99,0,4.99
1103923,Wholesale,Moore LLC,EB506,Delta Robots,25,16.99,3.4,421.35
1103924,Retail,Ebba Aldous,BP110,Sleepy Eye Blueprint,1,11.99,0,11.99
1103925,Wholesale,Trantow Technologies,BP106,Hexacopter Drone Blueprint,3,8.99,1.8,25.17
1103926,Wholesale,The Orn Company,TV809,Understanding 3D Printing,9,42.99,8.6,378.31
1103927,Retail,Daisy Lowe,EB521,Understanding Artificial Intelligence,1,19.5,0,19.5
1103928,Retail,Eddie Hoeger,EB507,Drone Building Essentials,1,13.99,0,13.99
1103929,Retail,Bryant Swinburn,RK607,BYOR-4005,1,245,0,245
1103930,Retail,Sally Gallego,TV810,Understanding Automation,1,44.95,0,44.95
1103931,Wholesale,Ratke and Sons,RK606,BYOR-3535,5,223,44.6,1070.4
1103932,Wholesale,Corkery International,TV805,Industrial 3D Printing,9,49,9.8,431.2
1103933,Retail,Robinia Rebillard,DK202,BYOD-200,1,58.95,0,58.95
1103934,Wholesale,Kuhic Inc.,DK206,BYOD-400,10,119,23.8,1166.2
1103935,Retail,Casandra Corlett,TV805,Industrial 3D Printing,1,49,0,49
1103936,Retail,Bob O'Keefe,TV808,Robotic Essentials,1,34.99,0,34.99
1103937,Retail,Pancho Juarez,EB502,Building Your First Robot,1,24.95,0,24.95
1103938,Retail,Robbin Annakin,EB501,Articulated Robots,1,23.99,0,23.99
1103939,Wholesale,Hudson LLC,BP107,Ladybug Robot Blueprint,7,12,2.4,81.6
1103940,Retail,Rolfe Mongan,RK606,BYOR-3535,1,225,0,225
1103941,Retail,Koo Godin,TV813,Virtual Reality Basics,1,29.99,0,29.99
1103942,Retail,Ethelda Revan,EB501,Articulated Robots,1,23.99,0,23.99
1103943,Wholesale,The Lesch Company,TV805,Industrial 3D Printing,10,49,9.8,480.2
1103944,Retail,Heather Schulist,RS706,RWW-75 Robot,1,883,0,883
1103945,Wholesale,Jakubowski Inc.,TV809,Understanding 3D Printing,6,42.99,8.6,249.34
1103946,Wholesale,Pacocha Inc.,RK603,BYOR-1500,12,189,37.8,2230.2
1103947,Wholesale,Mills Inc.,EB507,Drone Building Essentials,11,13.99,2.8,151.09
1103948,Wholesale,Jacobson Group,EB519,Spherical Robots,9,16.75,3.35,147.4
1103949,Wholesale,Faded Light Inc..,TV810,Understanding Automation,9,44.95,8.99,395.56
1103950,Wholesale,Jacobson Group,TV809,Understanding 3D Printing,5,42.99,8.6,206.35
1103951,Wholesale,Kub LLC,TV809,Understanding 3D Printing,7,42.99,8.6,292.33
1103952,Retail,Jemimah Dedam,TV804,Drone Video Techniques,1,37.99,0,37.99
1103953,Wholesale,Russel Group,EB507,Drone Building Essentials,8,13.99,2.8,109.12
1103954,Retail,Emmalynne Stanluck,EB507,Drone Building Essentials,1,13.99,0,13.99
1103955,Retail,Dooley O'Reilly,EB507,Drone Building Essentials,1,13.99,0,13.99
1103956,Wholesale,Labadie Inc.,DK202,BYOD-200,77,58.95,11.79,4527.36
1103957,Wholesale,Raynor LLC,BP106,Hexacopter Drone Blueprint,5,8.99,1.8,43.15
1103958,Wholesale,Mills Inc.,RS706,RWW-75 Robot,10,883,176.6,8653.4
1103959,Wholesale,Brekke Productions,RS703,RCB-889 Robot,8,549,109.8,4282.2
1103960,Wholesale,Wilkinson LLC,EB513,Photograph Drones,12,14.99,3,176.88
1103961,Retail,Everett Dorracott,EB520,Understanding Arduino,1,17.5,0,17.5
1103962,Wholesale,Labadie Inc.,RS705,RQTE-554 Robot,11,684,136.8,7387.2
1103963,Retail,Teador Piggford,EB506,Delta Robots,1,16.99,0,16.99
1103964,Wholesale,Parker Group,EB508,Fixed Wing Drones,9,15.5,3.1,136.4
1103965,Wholesale,Schiller LLC,TV808,Robotic Essentials,9,34.99,7,307.91
1103966,Retail,Roscoe Shuter,EB521,Understanding Artificial Intelligence,1,19.5,0,19.5
1103967,Wholesale,Ankunding Inc.,EB505,Delivery Drones,7,14.99,3,101.93
1103968,Wholesale,Mountain Run LLC,EB521,Understanding Artificial Intelligence,10,19.5,3.9,191.1
1103969,Wholesale,Raynor LLC,DK204,BYOD-300,11,89,17.8,961.2
1103970,Retail,Nikolaus Walker,BP110,Upside Down Robot Blueprint,1,12,0,12
1103971,Wholesale,Fisher Inc.,EB502,Building Your First Robot,11,24.95,4.99,269.46
1103972,Wholesale,Schmidt Group,TV803,Cloud Computing,9,29.99,6,263.91
1103973,Retail,Pier Crasswell,TV813,Virtual Reality Basics,1,29.99,0,29.99
1103974,Retail,Bethany Lakin,BP107,Ladybug Robot Blueprint,1,12,0,12
1103975,Retail,Marsiella Laing,EB517,SCARA Robots,1,19.5,0,19.5
1103976,Wholesale,Funk and Sons,BP108,Panda Robot Blueprint,6,7.99,1.6,46.34
1103977,Wholesale,Blick Inc.,TV804,Drone Video Techniques,86,37.99,7.6,3259.54
1103978,Wholesale,Kuhlman Inc.,TV806,Mapping with Drones,12,49,9.8,578.2
1103979,Retail,Jillene Wemm,BP106,Hexacopter Drone Blueprint,1,8.99,0,8.99
1103980,Retail,Netti Smalcombe,BP101,All Eyes Drone Blueprint,1,9.99,0,9.99
1103981,Retail,Gwenneth Ivic,RK603,BYOR-1500,1,189,0,189
1103982,Wholesale,Pouros Inc.,BP102,Bsquare Robot Blueprint,11,8.99,1.8,97.09
1103983,Retail,Malchy Jeyness,TV810,Understanding Automation,1,44.95,0,44.95
1103984,Wholesale,Erdman LLC,DK209,BYOD-550,5,179,35.8,859.2
1103985,Retail,Luciano Valentino,TV801,Aerial Security,1,36.99,0,36.99
1103986,Retail,Cruickshank LLC,RS702,MICR-23K Robot,87,899,0,78213
1103987,Retail,Gabey Culham,RK602,BYOR-1000,1,189,0,189
1103988,Wholesale,Hettinger and Sons,BP106,Hexacopter Drone Blueprint,10,8.99,1.8,88.1
1103989,Wholesale,Effertz LLC,RK607,BYOR-4005,11,245,49,2646
1103990,Retail,Leonora Pollicatt,TV804,Drone Video Techniques,1,37.99,0,37.99
1103991,Wholesale,Treutel Group,BP110,Sleepy Eye Blueprint,12,11.99,2.4,141.48
1103992,Wholesale,Casper-Brown,BP104,Cat Robot Blueprint,5,4.99,1,23.95
1103993,Wholesale,Jacobson Group,TV803,Cloud Computing,6,29.99,6,173.94
1103994,Retail,Ciro Bremen,EB513,Photograph Drones,1,14.99,0,14.99
1103995,Wholesale,Murazik Inc.,TV802,AI for Educators,9,49.95,9.99,439.56
1103996,Retail,Karee Wharfe,EB501,Articulated Robots,1,23.99,0,23.99
1103997,Retail,Marc Riach,EB502,Building Your First Robot,1,24.95,0,24.95
1103998,Wholesale,The TMC Company,RS706,RWW-75 Robot,9,883,176.6,7770.4
1103999,Wholesale,Feest Inc.,EB503,Building Your Own Drone,11,24.99,5,269.89
1104000,Retail,Antonio Endean,TV806,Mapping with Drones,1,49,0,49
1104001,Wholesale,Feil LLC,EB503,Building Your Own Drone,11,24.99,5,269.89
1104002,Wholesale,Ullrich Inc.,TV803,Cloud Computing,5,29.99,6,143.95
1104003,Wholesale,Gleason LLC,BP104,Cat Robot Blueprint,37,4.99,1,183.63
1104004,Retail,Jeffery Lowe,RS706,RWW-75 Robot,1,883,0,883
1104005,Wholesale,Herzog Group,RK605,BYOR-3000,7,214,42.8,1455.2
1104006,Retail,Michelle Rosgen,DK206,BYOD-400,1,119,0,119
1104007,Retail,Riley O'Kon,DS303,DTD-7000 Drone,4,450,0,1800
1104008,Retail,Leigh Kelberer,RS705,RQTE-554 Robot,1,684,0,684
1104009,Retail,Decca Spelwood,BP106,Hexacopter Drone Blueprint,1,8.99,0,8.99
1104010,Retail,Iolanthe Seddon,BP106,Hexacopter Drone Blueprint,1,8.99,0,8.99
1104011,Retail,Tommie Berkowitz,DS303,DTD-7000 Drone,2,450,0,900
1104012,Wholesale,H Plus Sport,EB509,GPS Drones,8,19.99,4,155.92
1104013,Wholesale,Bernier Security,DK208,BYOD-500,45,167,33.4,7481.6
1104014,Retail,Lesli Frantz,TV802,AI for Educators,1,49.95,0,49.95
1104015,Retail,Issy Battison,TV804,Drone Video Techniques,1,37.99,0,37.99
1104016,Wholesale,Conn Inc.,DK204,BYOD-300,5,89,17.8,427.2
1104017,Retail,Pauli Munkley,DK204,BYOD-300,2,89,0,178
1104018,Wholesale,Stroman Inc.,RK605,BYOR-3000,12,214,42.8,2525.2
1104019,Wholesale,Mann LLC,BP104,Cat Robot Blueprint,37,4.99,1,183.63
1104020,Wholesale,Torp Inc.,DK206,BYOD-400,8,119,23.8,928.2
1104021,Wholesale,Schuppe Inc.,DS306,DX-145 Drone,8,250,50,1950
1104022,Wholesale,Witting Innovations,DS301,DA-SA702 Drone,11,399,79.8,4309.2
1104023,Wholesale,Brekke Productions,TV808,Robotic Essentials,5,34.99,7,167.95
1104024,Wholesale,Hammes Inc.,EB519,Spherical Robots,8,16.75,3.35,130.65
1104025,Retail,Ruprecht Berryann,EB502,Building Your First Robot,1,24.95,0,24.95
1104026,Wholesale,Treutel Group,TV801,Aerial Security,4,36.99,7.4,140.56
1104027,Wholesale,The Mayer Company,EB508,Fixed Wing Drones,6,15.5,3.1,89.9
1104028,Wholesale,Keeling Inc.,DK208,BYOD-500,6,167,33.4,968.6
1104029,Retail,Ricky Grimes,DK204,BYOD-300,1,89,0,89
1104030,Wholesale,Lehner Inc.,EB504,Cartesian Robots,10,12.99,2.6,127.3
1104031,Retail,Berkie Lanchbury,RK606,BYOR-3535,1,225,0,225
1104032,Retail,Deane Kepling,TV809,Understanding 3D Printing,1,42.99,0,42.99
1104033,Wholesale,McCullough LLC,TV806,Mapping with Drones,74,49,9.8,3616.2
1104034,Retail,Belicia Strafford,TV811,Understanding Drone Regulations,1,27.5,0,27.5
1104035,Wholesale,Durgan Group,EB519,Spherical Robots,8,16.75,3.35,130.65
1104036,Wholesale,Murazik Inc.,RK607,BYOR-4005,7,245,49,1666
1104037,Wholesale,CDIA Inc..,EB509,GPS Drones,13,19.99,4,255.87
1104038,Wholesale,Erdman LLC,EB509,GPS Drones,17,19.99,4,335.83
1104039,Wholesale,Schmidt Group,TV806,Mapping with Drones,10,49,9.8,480.2
1104040,Wholesale,Howe LLC,DS306,DX-145 Drone,7,250,50,1700
1104041,Wholesale,West Technologies,TV802,AI for Educators,4,49.95,9.99,189.81
1104042,Retail,Quitzon Inc.,TV804,Drone Video Techniques,3,37.99,0,113.97
1104043,Retail,James Lueilwitz,RS703,RCB-889 Robot,1,549,0,549
1104044,Wholesale,Kessler Inc.,DK201,BYOD-100,7,54,10.8,367.2
1104045,Retail,Bri Ernser,RS705,RQTE-554 Robot,1,684,0,684
1104046,Wholesale,Mountain Run LLC,TV805,Industrial 3D Printing,91,49,9.8,4449.2
1104047,Wholesale,Wintheiser Inc.,RS706,RWW-75 Robot,93,883,176.6,81942.4
1104048,Wholesale,Metz Group,BP108,Panda Robot Blueprint,8,7.99,1.6,62.32
1104049,Wholesale,Hickle LLC,BP106,Hexacopter Drone Blueprint,12,8.99,1.8,106.08
1104050,Wholesale,Rowe Informations Systems Inc..,RK606,BYOR-3535,10,225,45,2205
1104051,Retail,Renaud Lucchi,BP108,Panda Robot Blueprint,1,7.99,0,7.99
1104052,Retail,Lacy Gullivan,DK202,BYOD-200,1,58.95,0,58.95
1104053,Retail,David Kyd,DK206,BYOD-400,1,119,0,119
1104054,Retail,Thia Finnimore,EB514,Polar Robots,1,23.99,0,23.99
1104055,Wholesale,Altenwerth and Sons,EB518,Single Rotor Drones,3,14.99,3,41.97
1104056,Wholesale,Barton Inc.,DS303,DTD-7000 Drone,6,450,90,2610
1104057,Wholesale,Kemmer and Sons,BP107,Ladybug Robot Blueprint,8,12,2.4,93.6
1104058,Wholesale,Aufderhar Tech,TV813,Virtual Reality Basics,7,29.99,6,203.93
1104059,Wholesale,King Inc.,DK204,BYOD-300,11,89,17.8,961.2
1104060,Retail,Deb Courtois,BP102,Bsquare Robot Blueprint,1,8.99,0,8.99
1104061,Retail,Zelig Ranson,DK206,BYOD-400,1,119,0,119
1104062,Retail,Gaylord Bosco,DS305,DTI-84 Drone,1,455,0,455
1104063,Retail,Paulina Bartkowiak,DK202,BYOD-200,1,58.95,0,58.95
1104064,Wholesale,Mohr Group,BP104,Cat Robot Blueprint,6,4.99,1,28.94
1104065,Wholesale,Corkery International,BP107,Ladybug Robot Blueprint,7,12,2.4,81.6
1104066,Wholesale,Thiel Group,BP106,Hexacopter Drone Blueprint,6,8.99,1.8,52.14
1104067,Retail,Sawayn Inc.,RS703,RCB-889 Robot,92,549,0,50508
1104068,Wholesale,Ullrich Inc.,BP106,Hexacopter Drone Blueprint,74,8.99,1.8,663.46
1104069,Retail,Cam Beacon,BP104,Cat Robot Blueprint,1,4.99,0,4.99
1104070,Wholesale,Ortiz Inc.,TV802,AI for Educators,10,49.95,9.99,489.51
1104071,Retail,Alison Sweeting,TV802,AI for Educators,1,49.95,0,49.95
1104072,Retail,Troy Nugent,BP104,Cat Robot Blueprint,1,4.99,0,4.99
1104073,Retail,Vivi Josefsson,BP106,Hexacopter Drone Blueprint,1,8.99,0,8.99
1104074,Retail,Yessa Reichert,EB501,Articulated Robots,1,23.99,0,23.99
1104075,Wholesale,Clever Industries,RK603,BYOR-1500,9,189,37.8,1663.2
1104076,Retail,Alethea Wethered,TV805,Industrial 3D Printing,1,49,0,49
1104077,Retail,Alejandrina Gyles,TV805,Industrial 3D Printing,1,49,0,49
1104078,Wholesale,Auer Inc.,EB511,Helicopter Drones,5,20.95,4.19,100.56
1104079,Retail,Andy Walter,BP104,Cat Robot Blueprint,1,4.99,0,4.99
1104080,Retail,Bell Climpson,EB502,Building Your First Robot,1,24.95,0,24.95
1104081,Retail,Bella Ilett,RK606,BYOR-3535,2,225,0,450
1104082,Retail,Sallyann Izacenko,BP102,Bsquare Robot Blueprint,1,8.99,0,8.99
1104083,Wholesale,Harris Inc.,TV811,Understanding Drone Regulations,16,27.5,5.5,434.5
1104084,Retail,Will Konopelski,BP104,Cat Robot Blueprint,1,4.99,0,4.99
1104085,Wholesale,Hudson LLC,TV803,Cloud Computing,10,29.99,6,293.9
1104086,Retail,Pooh Rankin,EB502,Building Your First Robot,1,24.95,0,24.95
1104087,Wholesale,Haag Group,TV801,Aerial Security,10,36.99,7.4,362.5
1104088,Retail,Sonia Penhaleurack,EB513,Photograph Drones,1,14.99,0,14.99
1104089,Retail,Bertrand Pusill,RS707,RXW-9807 Robot,1,599,0,599
1104090,Wholesale,Baumbach Security,DK209,BYOD-550,11,179,35.8,1933.2
1104091,Wholesale,Bernier Security,TV801,Aerial Security,5,36.99,7.4,177.55
1104092,Retail,Dillon Ankunding,TV808,Robotic Essentials,1,34.99,0,34.99
1104093,Retail,George Hackett,EB501,Articulated Robots,1,23.99,0,23.99
1104094,Retail,Ibbie Forstall,DK208,BYOD-500,2,167,0,334
1104095,Wholesale,Beier Inc.,DK202,BYOD-200,3,58.95,11.79,165.06
1104096,Retail,Kasper Braybrookes,EB503,Building Your Own Drone,1,24.99,0,24.99
1104097,Retail,Stacee Millmoe,BP108,Panda Robot Blueprint,1,7.99,0,7.99
1104098,Wholesale,Donnelly Group,TV812,Understanding Raspberry PI,9,28.99,5.8,255.11
1104099,Wholesale,H Plus Sport,TV801,Aerial Security,4,36.99,7.4,140.56
1104100,Wholesale,Balistreri Group,RK606,BYOR-3535,17,225,45,3780
1104101,Retail,Geremy Krajcik,RK602,BYOR-1000,1,190,0,190
